date,open,high,low,close,volume,trades,returns,volatility,fear_greed_value,fear_greed_class,macro_sentiment,sentiment_momentum,price_sentiment_corr,regime,cs_spread,ar_spread,realized_vol,parkinson_vol,total_uncertainty
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.2458,936014,0.015328401493649993,0.009110496504149,20,Extreme Fear,-0.6,-0.18,-0.4175833909393228,extreme_fear,144.879056953403,246.0980136007791,0.4906574517996935,0.6114723487164901,0.6114723487164901
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.44663,917617,0.005901665736712944,0.0091003749753854,26,Fear,-0.48,0.12,-0.6190162647020189,fear,0.0,250.4815601679897,0.47772599402211363,0.6085312331464632,0.6085312331464632
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.6813,907905,-0.04758689578779582,0.0221530305582614,28,Fear,-0.44,0.0399999999999999,-0.6628071915183271,fear,0.0,469.0906867002349,0.4924570657213692,0.6125373340920711,0.6125373340920711
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.10999,848961,0.01119163707773322,0.0222787989285586,20,Extreme Fear,-0.6,-0.1599999999999999,-0.675156980842409,extreme_fear,0.0,492.50839487376123,0.4922144789102961,0.6099977976849709,0.6099977976849709
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.95874,1380724,0.108176446956934,0.0487155392310598,20,Extreme Fear,-0.6,0.0,-0.6611141798963399,extreme_fear,0.0,1047.0704038922136,0.6405075399171667,0.6590967882777246,0.6590967882777246
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34372,1006352,-0.004620724246786973,0.0492859451166442,33,Fear,-0.34,0.2599999999999999,-0.5919705321913595,fear,0.0,1040.4454019778766,0.6405581590557246,0.6599190525621604,0.6599190525621604
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.16704,788291,0.02383682019847353,0.0485816018867663,37,Fear,-0.26,0.08,-0.3705760102710082,fear,36.69072380331575,234.28057806550768,0.64294402589262,0.6594348103345788,0.6594348103345788
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62006,1473274,0.033849333356895696,0.0489999924119493,45,Fear,-0.1,0.16,-0.1836954073000314,fear,0.0,409.64703826786575,0.653931860231973,0.6704264029470014,0.6704264029470014
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387,1653350,0.004619787837026136,0.0490633937472841,48,Neutral,-0.04,0.06,-0.2494851589546467,neutral,94.34388417589318,338.53661630604154,0.6504213485782738,0.6803869227141486,0.6803869227141486
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729,1066395,0.007458663819307352,0.0404194441429305,54,Neutral,0.08,0.12,-0.4966975439014153,neutral,254.41266081483442,114.5964600107929,0.6429088430370502,0.6686863926967812,0.6686863926967812
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091,1541483,-0.019968761180241705,0.0440210751590808,50,Neutral,0.0,-0.08,-0.7599186587282895,neutral,239.76662515535364,327.6807300957404,0.49250178530154154,0.6028946994107737,0.6028946994107737
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687,1169354,-0.02612751026362113,0.0218400980376647,50,Neutral,0.0,0.0,-0.290877800997831,neutral,0.0,409.05946913380615,0.4785844136948316,0.5866731114180701,0.5866731114180701
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681,830322,-0.0036850036261710803,0.0217892717646126,44,Fear,-0.12,-0.12,-0.5233370125449331,fear,108.71005209285408,269.87399410379174,0.4723933648740118,0.5797571785135206,0.5797571785135206
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08113,624898,-0.003897169253580327,0.0197537251303734,44,Fear,-0.12,0.0,-0.2695723878734465,fear,148.77838078531252,88.23087381729027,0.4738907215396221,0.5092449377720464,0.5092449377720464
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306,867622,0.011402943760908854,0.013957966341822,46,Fear,-0.08,0.0399999999999999,-0.1270932183617004,neutral,157.61432580790157,151.13151334766795,0.47415022662414497,0.5020584374902759,0.5020584374902759
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576,990694,0.046147405647282806,0.0240776262870524,46,Fear,-0.08,0.0,-0.2405660813669538,neutral,0.0,458.2655252772213,0.491752701333467,0.4916943895009037,0.4916943895009037
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.8727,823745,-0.015184910543850608,0.0247012504101448,51,Neutral,0.02,0.1,-0.5205928691712134,neutral,169.99327557856992,450.8921105686579,0.49952313763665046,0.4849192814200455,0.4849192814200455
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99494,1067658,-0.07962230741964704,0.0376679044406619,52,Neutral,0.04,0.02,-0.6828419599667156,neutral,0.0,812.6566060641849,0.587851796232485,0.516566564264412,0.516566564264412
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92241,1025882,-0.013449303448535153,0.0370582382295982,30,Fear,-0.4,-0.44,-0.23328036907423,fear,0.0,830.3108900088912,0.5899827217616469,0.516343320093609,0.516343320093609
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.0551,586653,0.0026164981129269994,0.0372478658381595,25,Extreme Fear,-0.5,-0.0999999999999999,-0.2399695268676626,extreme_fear,121.81515811623673,126.57970865029392,0.5888432202072839,0.5150033388315293,0.5150033388315293
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29011,811235,-0.04314075292804988,0.0395000689590415,27,Fear,-0.46,0.0399999999999999,-0.0450709745222186,fear,0.0,394.6673573686921,0.6086132183507181,0.5142167665707345,0.5142167665707345
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68496,1352290,-0.03657756618202442,0.0388087043000867,25,Extreme Fear,-0.5,-0.0399999999999999,-0.0260211615961154,extreme_fear,64.63034435706358,629.5488670215831,0.6215940416719492,0.5312566656432032,0.5312566656432032
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.94589,1212527,0.032490750766217165,0.0349454657192867,20,Extreme Fear,-0.6,-0.0999999999999999,-0.5891480668804653,extreme_fear,168.02057418831777,596.2510335333358,0.6089549517064632,0.528998229307572,0.528998229307572
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.732,1030872,-0.025976966353583753,0.0348715395403192,25,Extreme Fear,-0.5,0.0999999999999999,-0.7858011057718718,extreme_fear,87.62939495109882,523.7865346136801,0.6155888262440719,0.5392701045051517,0.5392701045051517
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29458,2622780,0.028507874523143458,0.0301319814030257,23,Extreme Fear,-0.54,-0.04,-0.6657140961226816,extreme_fear,262.98899077528904,549.3305978607018,0.4797264496144764,0.5708066626295422,0.5708066626295422
2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57125,1408558,0.02300557006710982,0.0320659581572713,27,Fear,-0.46,0.08,-0.5702951270194391,fear,146.46562707372254,466.10978554987656,0.4892314964724958,0.5754728772771454,0.5754728772771454
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.2568,924257,-0.0026156608014754846,0.0319936513227204,26,Fear,-0.48,-0.0199999999999999,-0.5621554172924365,fear,63.50139705838677,218.56508608299896,0.47911823060341996,0.5781262327481719,0.5781262327481719
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.44719,1265753,-0.03691457135600522,0.0308309385900076,26,Fear,-0.48,0.0,-0.5057716687186439,fear,6.474143801853803,387.75090943135956,0.4707315117832439,0.5825585510931863,0.5825585510931863
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.63858,1931087,0.1352787146752529,0.0598791496875896,20,Extreme Fear,-0.6,-0.12,-0.7173291744957684,extreme_fear,91.00371018621661,1213.4063030718585,0.6919943013830053,0.6681018422814353,0.6681018422814353
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.09873,1866871,0.028802692569624658,0.0597971560709712,51,Neutral,0.02,0.62,-0.147932108505649,neutral,0.0,1163.815450626089,0.6995659462773024,0.6712046468111134,0.6712046468111134
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65081,1653131,-0.01196243454904842,0.0581312570977386,52,Neutral,0.04,0.02,-0.3392180523104333,neutral,209.67052867560423,311.3177643324656,0.6970994628583612,0.6665447995740365,0.6665447995740365
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61021,1289320,-0.033333261588257904,0.062000560999028,39,Fear,-0.22,-0.26,-0.375072971951205,fear,0.0,331.1413832238533,0.7012010466729324,0.6687854746130849,0.6687854746130849
2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68498,1465066,-0.0810549423019875,0.07119486967234,33,Fear,-0.34,-0.12,-0.2856977728437356,fear,0.0,834.1601959300707,0.758198487463678,0.6972774918842041,0.6972774918842041
2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13341,879727,0.006347843793420254,0.0711827461744966,22,Extreme Fear,-0.56,-0.22,-0.2905452865908264,extreme_fear,25.31971257709524,777.4530799231813,0.7590480471762336,0.6989469496615685,0.6989469496615685
2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26158,986352,-0.025114798426121913,0.0702543774134182,22,Extreme Fear,-0.56,0.0,-0.2800390473540033,extreme_fear,248.37353014063754,274.53244748597604,0.7607570737734914,0.7014354499399842,0.7014354499399842
2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.11559,1456041,-0.011328919506856962,0.0335478730704019,23,Extreme Fear,-0.54,0.02,0.2303342558377159,extreme_fear,210.66461140582118,292.39774701807306,0.7363838875138001,0.7048275168405537,0.7048275168405537
2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.06638,1271128,0.019360439473765596,0.0314317259820177,21,Extreme Fear,-0.58,-0.0399999999999999,-0.3161852153104344,extreme_fear,266.23891359669335,180.07181507783596,0.7420770981990441,0.7070722493887066,0.7070722493887066
2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.58799,1570230,0.07965003732031377,0.0499499308209415,22,Extreme Fear,-0.56,0.0199999999999999,-0.6101535599129638,extreme_fear,0.0,700.2761117107289,0.7485001889879132,0.7069368855532758,0.7069368855532758
2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.93154,1512655,-0.06195676107004793,0.0533893847915123,28,Fear,-0.44,0.12,-0.7678013370524601,fear,729.349065735453,908.5009660834538,0.7806606248200952,0.7264195720616281,0.7264195720616281
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.7642,1252571,-0.017720645144228633,0.0446333020684207,22,Extreme Fear,-0.56,-0.12,-0.6176744334082046,extreme_fear,139.5503078923983,581.1254261113188,0.7828508631991511,0.7333580850494824,0.7333580850494824
2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36432,671733,0.002006528401358036,0.0445486162284984,22,Extreme Fear,-0.56,0.0,-0.6128746304912187,extreme_fear,101.05494565298741,207.99104776324288,0.7674137481160971,0.7255240702624095,0.7255240702624095
2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82359,841844,-0.026900467390317852,0.0447060361263952,21,Extreme Fear,-0.58,-0.0199999999999999,-0.5475346058315922,extreme_fear,5.571720893912929,305.55802794604165,0.7619544613328912,0.7161823013781182,0.7161823013781182
2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45375,1114899,0.04892031687140569,0.0483608557101186,23,Extreme Fear,-0.54,0.0399999999999999,-0.4812743936572241,extreme_fear,354.48182802579817,555.7041817809703,0.7731024853034301,0.7184620383117317,0.7184620383117317
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926,1060517,-0.009905884169983963,0.0483868224660233,21,Extreme Fear,-0.58,-0.0399999999999999,-0.4095598455226559,extreme_fear,366.6271053149035,459.7590647247694,0.7675147847297532,0.7144595565786268,0.7144595565786268
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167,2051837,0.045624811430510115,0.0395456694533562,24,Extreme Fear,-0.52,0.0599999999999999,-0.2844923053320173,extreme_fear,0.0,411.2330843771428,0.7775022410747042,0.6578512699906971,0.6578512699906971
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087,935784,-0.004781075985047464,0.0305509001318964,27,Fear,-0.46,0.06,0.3137655782856138,fear,93.39050522638902,431.08659399212985,0.774511460839737,0.6534280359815832,0.6534280359815832
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969,1065054,0.02031169524144141,0.0290666272691925,25,Extreme Fear,-0.5,-0.0399999999999999,0.3031665851458016,extreme_fear,123.61625706072009,228.92396812507982,0.7769241785944124,0.6561972644416671,0.6561972644416671
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108,801197,0.010567682574771557,0.0287952723951811,28,Fear,-0.44,0.06,0.2018746202057929,fear,58.0613237554777,249.52765667138866,0.7625021304767147,0.6384122274882257,0.6384122274882257
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468,799695,-0.022502352481311442,0.0278586060351187,31,Fear,-0.38,0.06,-0.4821613327970797,fear,93.49709327134107,225.33830746088498,0.5937202822825619,0.5356598497109315,0.5356598497109315
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877,947206,-0.006317702205992036,0.0230804938492213,30,Fear,-0.4,-0.02,-0.4210290679608182,fear,0.0,195.6255907877876,0.5823378925003367,0.5284496540537854,0.5284496540537854
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294,1367343,0.03267507037255884,0.0241898381717003,26,Fear,-0.48,-0.0799999999999999,-0.8971065231146246,fear,0.0,193.4584800748826,0.595651123336434,0.5340759758762286,0.5340759758762286
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039,916671,0.012167866742905374,0.0186051458732307,31,Fear,-0.38,0.0999999999999999,-0.6569580105261037,fear,174.23489014749984,253.5449477929328,0.5854858885056196,0.5259929726609036,0.5259929726609036
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374,1202541,0.02552564380828476,0.019191687248434,40,Fear,-0.2,0.18,-0.0328742787599815,fear,0.0,308.7355943636373,0.5053159443367704,0.48939781501524604,0.48939781501524604
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648,1141588,0.007286174227543661,0.0186918385125549,47,Neutral,-0.06,0.14,0.0230220694430611,neutral,0.0,258.98805324835934,0.5053396385706752,0.49038455178920815,0.49038455178920815
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741,693647,0.004460717136023095,0.0187293583576344,51,Neutral,0.02,0.08,-0.0229238225463793,neutral,88.28522746754672,28.556130176423192,0.49201061611779434,0.48366187449740666,0.48366187449740666
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071,1135096,0.05073377393082759,0.019881859872591,49,Neutral,-0.02,-0.04,0.1373822654780415,neutral,0.0,487.3733767655284,0.5097490149571317,0.4802999231289804,0.4802999231289804
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614,1498975,0.006268250306015814,0.0177279457346469,60,Greed,0.2,0.22,-0.2894782676302356,greed,0.0,474.43890497848236,0.5088348029095947,0.4781079177769914,0.4781079177769914
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,1095678,0.006611696768465159,0.0173185791154914,56,Greed,0.12,-0.08,-0.1927597743675311,greed,193.7964512597186,0.0,0.4368176921956784,0.4341292172969046,0.4341292172969046
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,1081607,-0.007762984396878372,0.0196127571518894,55,Greed,0.1,-0.0199999999999999,-0.4781929456333463,neutral,24.409476709864194,0.0,0.3604197634828801,0.39668791413751076,0.39668791413751076
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,1290541,-0.03365359925692603,0.0252854013114171,52,Neutral,0.04,-0.06,-0.2581503619265514,neutral,105.28410903780397,366.04066121846637,0.3799165730145233,0.3969358852485549,0.3969358852485549
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,1372216,0.01684575714059203,0.0256858009558154,50,Neutral,0.0,-0.04,-0.3317162614655137,neutral,41.73819443781361,434.53539138932626,0.380428243280786,0.41170237932153403,0.41170237932153403
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,1056716,-0.010261073071446306,0.0264677318585963,52,Neutral,0.04,0.04,-0.2974899213431389,neutral,0.0,296.5409745230894,0.3639406476234957,0.406977799088551,0.406977799088551
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,966563,0.012933614904539842,0.0172791756367192,48,Neutral,-0.04,-0.08,-0.0526222972742919,neutral,300.1344598567286,148.7571203355057,0.3335779665201252,0.3949706021938026,0.3949706021938026
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,1171998,0.003724361441516804,0.0171218568686439,52,Neutral,0.04,0.08,-0.2890354235520186,neutral,147.62924429427426,69.20665293836068,0.32741169793763725,0.3913806815662181,0.3913806815662181
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,1046080,-0.023523734948063195,0.0184248463804227,53,Neutral,0.06,0.0199999999999999,-0.5884915749938089,neutral,250.09426205839503,301.9685742182435,0.3152637155111159,0.37013453442867195,0.37013453442867195
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,1471912,-0.052501781655002897,0.0252352131330257,48,Neutral,-0.04,-0.1,-0.0406073333035494,neutral,0.0,613.3216228849823,0.3748987564440375,0.38417512430319734,0.38417512430319734
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156,999816,0.006320429156202368,0.0241168797755662,34,Fear,-0.32,-0.28,-0.2012995573054718,fear,0.0,534.5775346830591,0.3694206607365282,0.3716180207900828,0.3716180207900828
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,1108136,-0.027825199218427053,0.0227556981057884,37,Fear,-0.26,0.06,-0.0778342548569761,fear,187.80561376844796,330.2749938180161,0.38248947598109306,0.3801668801484465,0.3801668801484465
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,640230,0.011810129932037259,0.0246156050270332,30,Fear,-0.4,-0.14,-0.3113985316545555,fear,68.12095886657335,344.43602594170056,0.3749622030843035,0.3750125109454407,0.3750125109454407
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,678983,-0.014017429746878484,0.0225150362264558,34,Fear,-0.32,0.08,-0.4260200965453784,fear,80.49353749737861,220.4850497078041,0.3781490842449429,0.3787484323528023,0.3787484323528023
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721,1385924,-0.06437336581826365,0.0274465133128809,32,Fear,-0.36,-0.0399999999999999,-0.3322536947249489,fear,0.0,682.741629805906,0.42559664508913647,0.3947749512871686,0.3947749512871686
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,1153667,0.013679940298762482,0.0307259095671222,20,Extreme Fear,-0.6,-0.24,-0.6269571189068281,extreme_fear,190.4293347556815,651.6234588373836,0.42636627901844387,0.3970793534961962,0.3970793534961962
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,948061,0.02641901842530263,0.0306402382532628,25,Extreme Fear,-0.5,0.0999999999999999,-0.5578041004144737,extreme_fear,84.12988368610475,280.9087468896361,0.4271807637614828,0.4021974295680994,0.4021974295680994
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,803756,-0.029732304130666604,0.0311232733363213,28,Fear,-0.44,0.06,-0.5921171180985152,fear,454.5069833144311,406.489390821609,0.43510260528492734,0.4086066392396783,0.4086066392396783
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739,616536,0.015144719601020222,0.0316605584940381,22,Extreme Fear,-0.56,-0.12,-0.6274568900968551,extreme_fear,175.05061602637662,320.7286204901812,0.43987298637143063,0.41130303077435015,0.41130303077435015
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718,423446,-0.004279969331170057,0.0307663501326907,28,Fear,-0.44,0.12,-0.7153303174656899,fear,127.2580409521645,129.843535758008,0.3883148649991168,0.3951590502420805,0.3951590502420805
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259,590241,-0.017502763604226226,0.0309086107469716,28,Fear,-0.44,0.0,-0.8392937150832078,fear,64.54763669644852,185.30402275257006,0.38637302800254253,0.39314247531701396,0.39314247531701396
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575,1157741,0.027909874843025737,0.0222126383247191,24,Extreme Fear,-0.52,-0.08,-0.6902087149253189,extreme_fear,122.94868362640585,405.6354579769387,0.4044652022042578,0.4135307385077167,0.4135307385077167
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843,934526,0.01681929927737526,0.0224599616489939,27,Fear,-0.46,0.06,-0.7147531550207328,fear,0.0,391.7556178345064,0.4135888352904767,0.41420993740728634,0.41420993740728634
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041,1063843,-0.0032586092287824916,0.0204282911389805,27,Fear,-0.46,0.0,-0.7175137406708584,fear,113.03924648279661,170.00998929711696,0.4008049136532721,0.40549063646647615,0.40549063646647615
