date,regime,raw_uncertainty,uncertainty_full,uncertainty_expanding,uncertainty_rolling
2024-04-02,extreme_greed,0.1992877374595986,0.58513802109796,0.6255175313360477,0.6255175313360477
2024-04-03,greed,0.2004762368969315,0.5914730645307831,0.6353530011642649,0.6353530011642649
2024-04-04,greed,0.19478376292977637,0.5611305429532645,0.5882447281662496,0.5882447281662496
2024-04-05,extreme_greed,0.19227039201911145,0.5477335539588166,0.5674452368224104,0.5674452368224104
2024-04-06,greed,0.19447379884535124,0.5594783453368692,0.5856796092402906,0.5856796092402906
2024-04-07,extreme_greed,0.1995550083002493,0.5865626514601325,0.6277293407880415,0.6277293407880415
2024-04-08,extreme_greed,0.17489235589400232,0.4551036290538562,0.42363267401149285,0.42363267401149285
2024-04-09,extreme_greed,0.14857151214277076,0.3148059704139928,0.2058135851363645,0.2058135851363645
2024-04-10,extreme_greed,0.14343772994944495,0.2874414364918258,0.1633287860014104,0.1633287860014104
2024-04-11,extreme_greed,0.1435367668243293,0.28796933148624954,0.16414836922055934,0.16414836922055934
2024-04-12,extreme_greed,0.14987671876296194,0.3217630966590625,0.21661486945273548,0.21661486945273548
2024-04-13,greed,0.15436525459673198,0.34568828211857494,0.2537599091382284,0.2537599091382284
2024-04-14,greed,0.1537201817785625,0.3422498586813642,0.24842158583674945,0.24842158583674945
2024-04-15,greed,0.1548167263923177,0.348094756487758,0.2574960802160533,0.2574960802160533
2024-04-16,greed,0.15262981566477277,0.33643789405474434,0.23939822185606846,0.23939822185606846
2024-04-17,greed,0.1520559829671177,0.3333792009257205,0.23464944873346918,0.23464944873346918
2024-04-18,greed,0.15321858489832796,0.3395762032110804,0.24427060281857843,0.24427060281857843
2024-04-19,greed,0.1497607625361171,0.3211450166581019,0.2156552695280727,0.2156552695280727
2024-04-20,greed,0.15139357163000855,0.32984835820155567,0.22916763989506828,0.22916763989506828
2024-04-21,greed,0.15894941002606283,0.3701231474920014,0.29169625222495404,0.29169625222495404
2024-04-22,greed,0.1521510287397747,0.33388582219870955,0.23543600344262866,0.23543600344262866
2024-04-23,greed,0.15442827878626852,0.3460242191543791,0.25428146808488267,0.25428146808488267
2024-04-24,greed,0.15468631551574596,0.34739962905122473,0.25641686031783356,0.25641686031783356
2024-04-25,greed,0.15331081059115048,0.34006779264839976,0.24503381985566675,0.24503381985566675
2024-04-26,greed,0.14927921174065661,0.3185782125784984,0.2116701786052414,0.2116701786052414
2024-04-27,greed,0.14801944075744736,0.3118632713312814,0.20124489853643185,0.20124489853643185
2024-04-28,greed,0.15169900112002915,0.3314763851270775,0.23169523262198344,0.23169523262198344
2024-04-29,greed,0.1520692927413267,0.3334501458458832,0.2347595942485118,0.2347595942485118
2024-04-30,greed,0.15733024131740508,0.36149251312045,0.2782967633564239,0.2782967633564239
2024-05-01,neutral,0.16517830896385735,0.4033249682670673,0.3432437293555902,0.3432437293555902
2024-05-02,fear,0.16341704431434384,0.39393692170946626,0.328668320419201,0.328668320419201
2024-05-03,neutral,0.16381349901824688,0.39605013917468346,0.33194919557657043,0.33194919557657043
2024-05-04,greed,0.16318460037239785,0.3926979287224531,0.3267447222196999,0.3267447222196999
2024-05-05,greed,0.16376250998961978,0.3957783530039849,0.3315272340367675,0.3315272340367675
2024-05-06,greed,0.1646682867413386,0.4006064033019783,0.3390230221143984,0.3390230221143984
2024-05-07,greed,0.16255803828378418,0.3893581727915329,0.32155958512624555,0.32155958512624555
2024-05-08,greed,0.16205134080662692,0.38665732967435273,0.31736639193483973,0.31736639193483973
2024-05-09,neutral,0.15670307893321508,0.35814955744165516,0.273106658495343,0.273106658495343
2024-05-10,greed,0.15537516193022916,0.35107137833205604,0.26211743358956263,0.26211743358956263
2024-05-11,neutral,0.1555776196384254,0.35215053607874475,0.2637928796334604,0.2637928796334604
2024-05-12,greed,0.16033191776716438,0.3774923109185712,0.30313724474691534,0.30313724474691534
2024-05-13,greed,0.16256078215593056,0.38937279841833206,0.32158229213885364,0.32158229213885364
2024-05-14,greed,0.1624064171438654,0.3885499885580804,0.3203048389310453,0.3203048389310453
2024-05-15,greed,0.17561463692133103,0.45895359442624184,0.4296099366240248,0.4296099366240248
2024-05-16,greed,0.17591508728960548,0.46055508120245575,0.43209632444989665,0.43209632444989665
2024-05-17,greed,0.17447020264145596,0.4528534309416971,0.42013912959078953,0.42013912959078953
2024-05-18,greed,0.17263091556284116,0.44304950242272106,0.40491804323694014,0.40491804323694014
2024-05-19,greed,0.17639334533221357,0.4631043339634148,0.4360541660781014,0.4360541660781014
2024-05-20,greed,0.17999695214846745,0.48231259353736616,0.46587594385997416,0.46587594385997416
2024-05-21,extreme_greed,0.16081589617251574,0.38007205485629636,0.30714242544268755,0.30714242544268755
2024-05-22,extreme_greed,0.16358212810684064,0.3948168657487072,0.3300344772798838,0.3300344772798838
2024-05-23,extreme_greed,0.1594524196141933,0.37280433310121286,0.2958589261581141,0.2958589261581141
2024-05-24,greed,0.15848750465625838,0.36766105917487774,0.2878737377285247,0.2878737377285247
2024-05-25,extreme_greed,0.16221482684843297,0.38752875724341057,0.3187193265522313,0.3187193265522313
2024-05-26,greed,0.16745619036631462,0.4154667305313978,0.3620944188068213,0.3620944188068213
2024-05-27,greed,0.16647758877492153,0.41025050291683773,0.35399596614992196,0.35399596614992196
2024-05-28,greed,0.16715570949048916,0.4138650811411729,0.3596077785146141,0.3596077785146141
2024-05-29,greed,0.16900861795936545,0.42374161558339235,0.37494158917335324,0.37494158917335324
2024-05-30,greed,0.1660318578061598,0.40787462880385,0.3503073034909005,0.3503073034909005
2024-05-31,greed,0.1626966700146507,0.39009711974314254,0.32270683699977704,0.32270683699977704
2024-06-01,greed,0.16548759260063736,0.4049735389020352,0.34580321721259544,0.34580321721259544
2024-06-02,greed,0.16766737883384414,0.4165924257335034,0.3638421165635113,0.3638421165635113
2024-06-03,greed,0.16681858191473187,0.41206809431245583,0.3568178671394251,0.3568178671394251
2024-06-04,greed,0.15000475356948562,0.32244555895964283,0.2176744260978368,0.2176744260978368
2024-06-05,greed,0.14600558404005468,0.30112883648729455,0.1845791548599205,0.1845791548599205
2024-06-06,extreme_greed,0.14139969807070984,0.2765781410928491,0.14646297990794974,0.14646297990794974
2024-06-07,extreme_greed,0.1366310520478453,0.2511598878554737,0.10699987828075508,0.10699987828075508
2024-06-08,greed,0.13826254485327633,0.2598562132032904,0.12050135565526698,0.12050135565526698
2024-06-09,greed,0.11714988988669005,0.14731969699283481,-0.05421717966302424,0.0
2024-06-10,greed,0.10791011717466761,0.09806905403802477,-0.0725316118780334,0.0
2024-06-11,greed,0.11643612481226713,0.14351512409589803,0.062402452248740053,0.062402452248740053
2024-06-12,greed,0.11483542945922062,0.1349829580167758,0.05068684987316115,0.05068684987316115
2024-06-13,greed,0.11552163777343258,0.13864064546528856,0.05570925700442618,0.05570925700442618
2024-06-14,greed,0.1102615581779183,0.11060291010676902,0.017210362828433214,0.017210362828433214
2024-06-15,greed,0.11020526844536492,0.11030286966135838,0.016798374299093165,0.016798374299093165
2024-06-16,greed,0.11582293726484744,0.14024665831177674,0.05791448926843093,0.05791448926843093
2024-06-17,greed,0.11391763991960374,0.13009087610825484,0.04396948339230487,0.04396948339230487
2024-06-18,greed,0.11840322635809622,0.15400034044363628,0.07679980743532104,0.07679980743532104
2024-06-19,greed,0.11991818646446106,0.16207551302794376,0.0878879074833753,0.0878879074833753
2024-06-20,greed,0.11989126656818341,0.16193202224724243,0.08769087886067048,0.08769087886067048
2024-06-21,greed,0.11279721870430248,0.12411870915635606,0.03576904136150262,0.03576904136150262
2024-06-22,neutral,0.11841266945783901,0.15405067487807686,0.07686892214947882,0.07686892214947882
2024-06-23,neutral,0.12611632776314005,0.19511338675047657,0.13325254153742785,0.13325254153742785
2024-06-24,neutral,0.13919933271959478,0.26484956165096557,0.22900797910762632,0.22900797910762632
2024-06-25,fear,0.14468916421131006,0.2941119406193071,0.26918844364352773,0.26918844364352773
2024-06-26,neutral,0.1473705230962162,0.30840435377600633,0.2888134987559813,0.2888134987559813
2024-06-27,fear,0.15177447981368872,0.3318787082477843,0.32104636910383977,0.32104636910383977
2024-06-28,neutral,0.14785918361916467,0.3110090547456017,0.2923900396465453,0.2923900396465453
2024-06-29,fear,0.14954268899268575,0.3199826220234966,0.3047117344123765,0.3047117344123765
2024-06-30,neutral,0.15476622091835252,0.34782554780232294,0.3429431336107196,0.3429431336107196
2024-07-01,neutral,0.15052873005345524,0.3252385041470419,0.3119286385984123,0.3119286385984123
2024-07-02,neutral,0.15080030270778697,0.32668606441195824,0.3139162980416509,0.3139162980416509
2024-07-03,neutral,0.15300664331447214,0.33844649368260055,0.33006466081650426,0.33006466081650426
2024-07-04,fear,0.16796668019619634,0.4181877879780656,0.4395582276571296,0.4395582276571296
2024-07-05,fear,0.18387434640796574,0.5029802188374025,0.5559875605128907,0.5559875605128907
2024-07-06,fear,0.1802061139604624,0.4834274860832554,0.5291395080747094,0.5291395080747094
2024-07-07,fear,0.18443462946536468,0.5059666884913238,0.5600883117931181,0.5600883117931181
2024-07-08,fear,0.18552966859727124,0.5118035616469699,0.56810298056235,0.56810298056235
2024-07-09,fear,0.18759652751492673,0.5228205134448172,0.5832304670010312,0.5832304670010312
2024-07-10,fear,0.19033548561185337,0.5374199469486737,0.6032770948155574,0.6032770948155574
2024-07-11,fear,0.19097116480356727,0.5408082996582774,0.6079296757294553,0.6079296757294553
2024-07-12,extreme_fear,0.1872931147788778,0.521203236397337,0.5810097677502523,0.5810097677502523
2024-07-13,extreme_fear,0.18650915782996974,0.5170245206446892,0.5752719314558578,0.5752719314558578
2024-07-14,fear,0.18071166510912118,0.48612221894022173,0.5328396726481436,0.5328396726481436
2024-07-15,neutral,0.18639571050353998,0.5164198138036973,0.5744416024588416,0.5744416024588416
2024-07-16,greed,0.182780989908431,0.4971523145956845,0.5479852070488636,0.5479852070488636
2024-07-17,greed,0.1778330475858424,0.4707783605725811,0.5117708676254253,0.5117708676254253
2024-07-18,greed,0.1742041688178183,0.45143539423557416,0.48521084754762883,0.48521084754762883
2024-07-19,greed,0.16958164523957317,0.42679601560604175,0.4513782709043675,0.4513782709043675
2024-07-20,greed,0.16787579106578704,0.41770332280237604,0.4388930036904885,0.4388930036904885
2024-07-21,greed,0.168037246322376,0.41856392570282325,0.44007470612002525,0.44007470612002525
2024-07-22,greed,0.16562852095776795,0.4057247275314065,0.4224450750037667,0.4224450750037667
2024-07-23,greed,0.16601561678642124,0.40778805950292707,0.425278256721397,0.425278256721397
2024-07-24,greed,0.16259419440942952,0.38955089532814585,0.40023662462603704,0.40023662462603704
2024-07-25,greed,0.135922265803027,0.2473818535506466,0.20502289482559732,0.20502289482559732
2024-07-26,greed,0.14030043665719114,0.2707187619632342,0.2370670366181708,0.2370670366181708
2024-07-27,greed,0.13709681941825286,0.25364256174528665,0.21361953571581743,0.21361953571581743
2024-07-28,greed,0.14062264658565943,0.27243623344636264,0.2394253138482594,0.2394253138482594
2024-07-29,greed,0.14260183594875542,0.2829858813327188,0.2539111406234023,0.2539111406234023
2024-07-30,greed,0.14171500305349244,0.2782588072318216,0.2474203480096109,0.2474203480096109
2024-07-31,greed,0.14478287977758933,0.2946114715101614,0.2698743544939844,0.2698743544939844
2024-08-01,neutral,0.14359254714998243,0.2882666566465395,0.26116222589738486,0.26116222589738486
2024-08-02,greed,0.1499133633722098,0.3219584229536084,0.30742472638368024,0.30742472638368024
2024-08-03,fear,0.14586627332719657,0.30038627036661203,0.27780378842362524,0.27780378842362524
2024-08-04,fear,0.13365563652499218,0.23530006834199543,0.1884332750058353,0.1884332750058353
2024-08-05,fear,0.24758102787563824,0.8425551327005579,1.022261262952525,1.0
2024-08-06,extreme_fear,0.24252927652044043,0.8156278467114131,0.9638310416260306,0.9638310416260306
2024-08-07,fear,0.23417802902396945,0.7711132984108071,0.9040387237084462,0.9040387237084462
2024-08-08,extreme_fear,0.25426425844369815,0.8781786715852222,1.0478498388427382,1.0
2024-08-09,neutral,0.2533501226008224,0.8733060649299647,0.9937539461818482,0.9937539461818482
2024-08-10,fear,0.26491376313325254,0.9349435909677484,1.0727653115737825,1.0
2024-08-11,fear,0.27307479187958483,0.9784442186841174,1.051979867706289,1.0
2024-08-12,extreme_fear,0.27685403416585413,0.9985886657697675,1.0228816621533707,1.0
2024-08-13,fear,0.275389379274993,0.9907816344357653,0.9913305260293123,0.9913305260293123
2024-08-14,fear,0.2757383098598084,0.9926415346935276,0.9933958894412047,0.9933958894412047
2024-08-15,fear,0.2657510763090808,0.939406710738045,0.9342802152660367,0.9342802152660367
2024-08-16,fear,0.2667410901533085,0.944683768938723,0.9401402300085583,0.9401402300085583
2024-08-17,extreme_fear,0.2666725374079816,0.944318363112314,0.9397344578058783,0.9397344578058783
2024-08-18,fear,0.2743053687923832,0.9850035471491786,0.9849141335251278,0.9849141335251278
2024-08-19,fear,0.27675485101488395,0.9980599910817841,0.9994129226270079,0.9994129226270079
2024-08-20,fear,0.2743243262280596,0.9851045957274214,0.9850263449383234,0.9850263449383234
2024-08-21,fear,0.27711881055709864,1.0,1.0015672443018964,1.0
2024-08-22,fear,0.27270740187105824,0.9764859243949554,0.9739291841461709,0.9739291841461709
2024-08-23,fear,0.2738839148672248,0.9827570766528999,0.9808822134063608,0.9808822134063608
2024-08-24,greed,0.27186996174958317,0.9720221279678922,0.968980028729065,0.968980028729065
2024-08-25,neutral,0.18127227513276353,0.48911043141815114,0.433560217809194,0.433560217809194
2024-08-26,neutral,0.17522331627752877,0.4568677429762733,0.3978117066995229,0.3978117066995229
2024-08-27,neutral,0.18056434041308164,0.48533693598692695,0.4293764214242064,0.4293764214242064
2024-08-28,fear,0.1497264893472401,0.3209623307153939,0.24712898218570062,0.24712898218570062
2024-08-29,fear,0.15041069352003966,0.32460933551442933,0.25117253431722847,0.25117253431722847
2024-08-30,fear,0.14202748405826038,0.27992442075670426,0.20162892462317883,0.20162892462317883
2024-08-31,fear,0.14337597850661915,0.2871122835616243,0.20959834050485,0.20959834050485
2024-09-01,fear,0.14129049787993261,0.27599607270500137,0.19727343813134657,0.19727343813134657
2024-09-02,fear,0.14276338614894926,0.28384699030985544,0.20597800430684296,0.20597800430684296
2024-09-03,fear,0.14118316930264557,0.27542398055473305,0.19663914106810723,0.19663914106810723
2024-09-04,fear,0.13871479408322887,0.26226683152098984,0.18205138455232414,0.18205138455232414
2024-09-05,fear,0.13733446625638873,0.2549092876636786,0.1738938378019309,0.1738938378019309
2024-09-06,extreme_fear,0.1458172620260786,0.3001250260516981,0.22402598881687766,0.22402598881687766
2024-09-07,extreme_fear,0.14339435613174717,0.2872102415830765,0.20970694973030204,0.20970694973030204
2024-09-08,fear,0.14605856423246116,0.30141123613295834,0.22545205151826148,0.22545205151826148
2024-09-09,fear,0.14974779334999838,0.32107588717030444,0.24725488589863895,0.24725488589863895
2024-09-10,fear,0.1502121812128706,0.3235512078886494,0.24999935400833978,0.24999935400833978
2024-09-11,fear,0.15160563598680737,0.33097872214509194,0.2582344792024538,0.2582344792024538
2024-09-12,fear,0.1467424970603801,0.3050567945858281,0.22949400003903375,0.22949400003903375
2024-09-13,fear,0.15280027454848982,0.33734648887434426,0.2652946280506127,0.2652946280506127
2024-09-14,neutral,0.1564412629651427,0.35675400311739974,0.2868123665537039,0.2868123665537039
2024-09-15,neutral,0.15860020941946806,0.3682618079405832,0.29957144181850653,0.29957144181850653
2024-09-16,fear,0.1481309732249331,0.31245777142400144,0.2376997023395349,0.2376997023395349
2024-09-17,fear,0.14567476780904945,0.29936549093922765,0.22318386768125087,0.22318386768125087
2024-09-18,fear,0.14252647375135527,0.2825841791705416,0.20457788476890326,0.20457788476890326
2024-09-19,neutral,0.1397277971702328,0.26766642899000914,0.1880380928399085,0.1880380928399085
2024-09-20,neutral,0.12932647771440153,0.21222440820182287,0.1265677319032923,0.1265677319032923
2024-09-21,neutral,0.13238138464290286,0.2285079397436785,0.14462180978448536,0.14462180978448536
2024-09-22,neutral,0.13384393009015955,0.23630372713726858,0.15326525131234567,0.15326525131234567
2024-09-23,neutral,0.1326484541065755,0.22993149670870633,0.14620015341644657,0.14620015341644657
2024-09-24,neutral,0.1356497196800498,0.24592910441819205,0.16393721830052493,0.16393721830052493
2024-09-25,greed,0.1396317039192803,0.2671542243567858,0.18747019500303247,0.18747019500303247
2024-09-26,neutral,0.12594810653074873,0.19421671925527476,0.10660202496400815,0.10660202496400815
2024-09-27,greed,0.1295805550885604,0.21357871359737787,0.1280692940812155,0.1280692940812155
2024-09-28,greed,0.13716535815834294,0.2540078929197599,0.17289443230647217,0.17289443230647217
2024-09-29,greed,0.14193626482203273,0.2794381960221702,0.2010898315399323,0.2010898315399323
2024-09-30,greed,0.14699318462887706,0.3063930313433826,0.23097552893383108,0.23097552893383108
2024-10-01,neutral,0.15602925113273813,0.35455786168802106,0.2843774335477892,0.2843774335477892
2024-10-02,fear,0.1538779903737295,0.34309102382882045,0.271663779680452,0.271663779680452
2024-10-03,fear,0.1463236719540011,0.30282433644885,0.22701880152525286,0.22701880152525286
2024-10-04,fear,0.14216465310263252,0.28065557116909856,0.20243957472412916,0.20243957472412916
2024-10-05,neutral,0.1441863004556818,0.29143153233922703,0.21438723126964787,0.21438723126964787
2024-10-06,neutral,0.1470383282074389,0.3066336595859538,0.23124232124609015,0.23124232124609015
2024-10-07,neutral,0.13906169032788887,0.26411588816129916,0.18410149343104454,0.18410149343104454
2024-10-08,neutral,0.13378075313744608,0.23596697582984572,0.15289188425034328,0.15289188425034328
2024-10-09,neutral,0.13065065985495458,0.21928267942170435,0.13439346540482253,0.13439346540482253
2024-10-10,fear,0.12882202398755446,0.20953552491838004,0.12358648007300396,0.12358648007300396
2024-10-11,fear,0.1260803448409968,0.1949215874382877,0.10738353510751603,0.10738353510751603
2024-10-12,neutral,0.12887812510602498,0.209834559996544,0.1239180299322285,0.1239180299322285
2024-10-13,neutral,0.13285628774321198,0.23103930969837702,0.14742842149465196,0.14742842149465196
2024-10-14,neutral,0.1447884586564155,0.2946412085370039,0.2179459030417462,0.2179459030417462
2024-10-15,greed,0.14928760021016693,0.3186229255308259,0.24453520802256576,0.24453520802256576
2024-10-16,greed,0.14805662940286346,0.31206149749489454,0.2372603406224533,0.2372603406224533
2024-10-17,greed,0.14807320583314867,0.31214985463038775,0.23735830503523764,0.23735830503523764
2024-10-18,greed,0.1431571944156032,0.28594610150426714,0.20830535675417788,0.20830535675417788
2024-10-19,greed,0.14129591985063955,0.27602497336649184,0.19730548122912456,0.19730548122912456
2024-10-20,greed,0.14154533003812106,0.27735440131626826,0.19877946097860358,0.19877946097860358
2024-10-21,greed,0.13486104143496624,0.24172522280059605,0.15927623883594713,0.15927623883594713
2024-10-22,greed,0.13658025993337106,0.25088915129377937,0.1694365826341182,0.1694365826341182
2024-10-23,greed,0.14010989699050266,0.269703130801594,0.1902962499867537,0.1902962499867537
2024-10-24,greed,0.14327477110101677,0.286572819014924,0.20900021872056534,0.20900021872056534
2024-10-25,greed,0.141277323247907,0.27592584813149973,0.19719557787628375,0.19719557787628375
2024-10-26,greed,0.13760828859234744,0.2563688393779548,0.1755120899761253,0.1755120899761253
2024-10-27,greed,0.14315655443935865,0.28594269024703145,0.20830157458299176,0.20830157458299176
2024-10-28,greed,0.14219995261723065,0.2808437277227428,0.2026481899784196,0.2026481899784196
2024-10-29,greed,0.1500964850560516,0.32293451413563945,0.2493156057061322,0.2493156057061322
2024-10-30,extreme_greed,0.14976827014595748,0.3211850343753356,0.247375900933681,0.247375900933681
2024-10-31,extreme_greed,0.15074214039374786,0.32637604256927394,0.2531313395481104,0.2531313395481104
2024-11-01,greed,0.14625633133589463,0.30246539160874564,0.22662082777603032,0.22662082777603032
2024-11-02,greed,0.14811017585758005,0.31234691548134685,0.23757679277184474,0.23757679277184474
2024-11-03,greed,0.13975048726535938,0.2677873737154391,0.18817218816724082,0.18817218816724082
2024-11-04,greed,0.1352948613640269,0.24403760765017654,0.16184005468009044,0.16184005468009044
2024-11-05,greed,0.13579407596253998,0.2466985648745036,0.16479034398576334,0.16479034398576334
2024-11-06,greed,0.20309618815815478,0.605438157412085,0.5625365285952285,0.5625365285952285
2024-11-07,extreme_greed,0.19793640940630947,0.5779350543647238,0.5320429490473763,0.5320429490473763
2024-11-08,greed,0.18599006432844356,0.5142576031564957,0.46144170014543123,0.46144170014543123
2024-11-09,greed,0.1821534006667293,0.4938070836437248,0.43876754797853895,0.43876754797853895
2024-11-10,extreme_greed,0.1843272938199938,0.505394558666138,0.4516149561690345,0.4516149561690345
2024-11-11,extreme_greed,0.20769776926364955,0.6299659066455092,0.5897312371737924,0.5897312371737924
2024-11-12,extreme_greed,0.21758306387083587,0.6826573667469209,0.6481519625489621,0.6481519625489621
2024-11-13,extreme_greed,0.22051094499813134,0.6982638142764072,0.6654553354949262,0.6654553354949262
2024-11-14,extreme_greed,0.22515296885259262,0.7230071349802063,0.6928890551323077,0.6928890551323077
2024-11-15,extreme_greed,0.22493829963935116,0.7218628864035083,0.6916203897407709,0.6916203897407709
2024-11-16,extreme_greed,0.22681323760746736,0.7318568444053059,0.7027010140907186,0.7027010140907186
2024-11-17,extreme_greed,0.23212818054424736,0.7601870171338995,0.7341115925340355,0.7341115925340355
2024-11-18,extreme_greed,0.23450766166629078,0.7728703350911678,0.7481739972159599,0.7481739972159599
2024-11-19,extreme_greed,0.23273146617715162,0.7634027028690339,0.7376769272744957,0.7376769272744957
2024-11-20,extreme_greed,0.22988503191292595,0.7482303905177454,0.7208548940365673,0.7208548940365673
2024-11-21,extreme_greed,0.22857221371518,0.7412326923776565,0.7130963198669836,0.7130963198669836
2024-11-22,extreme_greed,0.22168561943213244,0.704525166469828,0.6723974991067342,0.6723974991067342
2024-11-23,extreme_greed,0.22550232556152755,0.7248693066019426,0.694953705014955,0.694953705014955
2024-11-24,extreme_greed,0.22937758044616496,0.7455255284193714,0.7178559259775559,0.7178559259775559
2024-11-25,extreme_greed,0.237048827861837,0.7864154809390558,0.7631919383438599,0.7631919383438599
2024-11-26,extreme_greed,0.21888647022832058,0.6896048970745862,0.6558549140429428,0.6558549140429428
