date,open,high,low,close,volume,parkinson_vol,returns,realized_vol,beta,gamma,cs_spread,parkinson_norm,realized_norm,cs_norm,regime,fear_greed_value,is_extreme,sentiment_uncertainty,total_uncertainty,vol_uncertainty,volatility
2024-01-11,2584.171630859375,2687.779052734375,2567.99365234375,2619.619140625,22575246883,0.02737977006681459,0.01442455815505959,0.6678157722675787,0.002078476150995054,0.018970722446146275,0.0,-0.221701525553838,0.5793883071239485,-0.1448678288176486,extreme_greed,76.0,1,0.5,1.0,0.34759777116719665,0.34759777116719665
2024-01-12,2619.177001953125,2710.421875,2460.925537109375,2524.460205078125,23623839263,0.05799426315717796,-0.0370016813266483,0.7935865155902008,0.009325143467801986,0.009325143467801986,2.220446049250313e-16,1.342276841226885,1.0348702419887048,6.15262190625543,greed,71.0,0,0.0,1.0,0.42579038937368935,0.42579038937368935
2024-01-13,2522.933837890625,2589.079833984375,2498.594482421875,2576.597900390625,12250316867,0.021364466012124574,0.020442625792997573,0.7670829608886371,0.001265521527548817,0.009325143467801986,0.0,-0.5290006006479436,0.9388869468491048,-0.1448678288176486,greed,64.0,0,0.0,1.0,0.3942237134503809,0.3942237134503809
2024-01-14,2578.003662109375,2578.332275390625,2470.42431640625,2472.2412109375,9405587417,0.025675709772521392,-0.04134477342382033,0.8851397326552883,0.0018278071349480402,0.0022007931859765817,0.0,-0.3087555044682712,1.36643253819721,-0.1448678288176486,greed,60.0,0,0.0,1.0,0.4554077212139049,0.4554077212139049
2024-01-15,2471.6669921875,2550.76904296875,2470.82080078125,2511.36376953125,9700630000,0.01912456871136922,0.015700827990378897,0.489070836484913,0.0010140719085594537,0.0018278071349480402,0.0,-0.643428460415271,-0.06794100847628182,-0.1448678288176486,neutral,52.0,0,0.0,1.0,0.25409770259814113,0.25409770259814113
2024-01-16,2510.627197265625,2613.56689453125,2500.00390625,2587.691162109375,11063317095,0.026679102871909843,0.029940094873086853,0.538872624590845,0.0019734580347940058,0.0031545646440483935,0.0,-0.25749595572485057,0.11241742947956991,-0.1448678288176486,greed,64.0,0,0.0,1.0,0.2827758637313774,0.2827758637313774
2024-01-17,2587.044677734375,2592.737060546875,2508.432861328125,2528.369384765625,10441017520,0.01985208975416543,-0.023191451936679628,0.48977301945587337,0.0010926923748614237,0.0019734580347940058,0.0,-0.6062621689809311,-0.06539803504865653,-0.1448678288176486,greed,60.0,0,0.0,1.0,0.2548125546050194,0.2548125546050194
2024-01-18,2528.59326171875,2546.263916015625,2426.135498046875,2467.018798828125,11900028080,0.02902361705828423,-0.02456412536699194,0.4772798825855964,0.0023355465244460074,0.0044108773666942805,0.0,-0.13772361596155552,-0.11064224688898255,-0.1448678288176486,greed,63.0,0,0.0,1.0,0.25315174982194033,0.25315174982194033
2024-01-19,2468.68896484375,2501.30517578125,2414.7109375,2489.49853515625,11405278376,0.021159621338702916,0.009070841056131802,0.38532628779262523,0.0012413699708052192,0.002814044525734504,0.0,-0.5394653382751879,-0.4436545211874271,-0.1448678288176486,neutral,51.0,0,0.0,1.0,0.20324295456566407,0.20324295456566407
2024-01-20,2489.84765625,2489.84765625,2456.095703125,2469.589111328125,5297826161,0.008196789494009125,-0.008029513578219509,0.3661585032501516,0.00018628291109311275,0.0012413699708052192,0.0,-1.2016872642589609,-0.5130711387554837,-0.1448678288176486,neutral,52.0,0,0.0,1.0,0.18717764637208037,0.18717764637208037
2024-01-21,2469.798583984375,2479.760498046875,2452.377685546875,2453.9130859375,4578471955,0.006668598166471112,-0.006367856754760762,0.21953367336723142,0.00012329757917088318,0.00022993138463329324,0.0,-1.279756764528547,-1.0440766766886906,-0.1448678288176486,greed,56.0,0,0.0,1.0,0.11310113576685127,0.11310113576685127
2024-01-22,2454.9873046875,2463.447265625,2303.502685546875,2310.826416015625,13923771728,0.04031616925981471,-0.060078711952873384,0.41859163960671103,0.004506547697798947,0.005436276714117998,0.0,0.4391700564832451,-0.3231832064129733,-0.1448678288176486,neutral,55.0,0,0.0,1.0,0.22945390443326286,0.22945390443326286
2024-01-23,2310.95166015625,2348.03125,2167.282470703125,2240.68603515625,16182147521,0.04810684182399054,-0.03082313173331791,0.42705376508270887,0.006416513995507835,0.016406441315623813,0.0,0.8371659768167566,-0.29253740451142274,-0.1448678288176486,neutral,50.0,0,0.0,1.0,0.2375803034533497,0.2375803034533497
2024-01-24,2241.749755859375,2261.384521484375,2197.65673828125,2233.561767578125,10134722960,0.017167385594247925,-0.003184568183573405,0.38238580994586807,0.0008171349309137167,0.006416513995507835,0.0,-0.7434135245471897,-0.45430353624200376,-0.1448678288176486,neutral,48.0,0,0.0,1.0,0.199776597770058,0.199776597770058
2024-01-25,2233.969970703125,2240.380859375,2173.6865234375,2217.710205078125,9302247037,0.018149736164227173,-0.007122292057593543,0.3844771654286898,0.0009133265548014283,0.001564412990898511,0.0,-0.6932289588414173,-0.446729639351197,-0.1448678288176486,neutral,52.0,0,0.0,1.0,0.2013134507964585,0.2013134507964585
2024-01-26,2217.44189453125,2280.3837890625,2196.14013671875,2267.19970703125,9975117607,0.02260657780656502,0.022070236302984544,0.4928070571644015,0.0014169518730982077,0.0022962470917185416,0.0,-0.46554581895699576,-0.05441019058320644,-0.1448678288176486,neutral,49.0,0,0.0,1.0,0.25770681748548324,0.25770681748548324
2024-01-27,2267.3193359375,2282.54443359375,2252.38525390625,2267.885986328125,5144367230,0.007988084295817889,0.0003026532897133695,0.2999142753574079,0.00017691747433407428,0.001489146749108425,0.0,-1.2123492214581975,-0.7529762891672138,-0.1448678288176486,neutral,55.0,0,0.0,1.0,0.15395117982661288,0.15395117982661288
2024-01-28,2268.19287109375,2306.898681640625,2242.683837890625,2257.208740234375,7296214994,0.01695430513982485,-0.004719134760411953,0.18775092401325114,0.0007969763661131616,0.0007969763661131616,0.0,-0.754298996997047,-1.1591787090742198,-0.1448678288176486,neutral,54.0,0,0.0,1.0,0.10235261457653799,0.10235261457653799
2024-01-29,2256.995361328125,2320.02734375,2237.711669921875,2317.064208984375,8948195551,0.02169539598296872,0.02617197792421556,0.24793320019553844,0.0013050303592026884,0.0013050303592026884,0.0,-0.5120946432704382,-0.9412270704347203,-0.1448678288176486,neutral,55.0,0,0.0,1.0,0.13481429808925358,0.13481429808925358
2024-01-30,2317.435791015625,2388.87060546875,2298.281982421875,2344.49365234375,10173440062,0.023216990255855618,0.01176849488962161,0.21220592898695742,0.0014945047186364618,0.00427283638328014,0.0,-0.4343621615080133,-1.0706142886988217,-0.1448678288176486,greed,61.0,0,0.0,1.0,0.11771145962140651,0.11771145962140651
2024-01-31,2343.558837890625,2349.611328125,2264.443603515625,2282.54443359375,10807883277,0.02217322599563753,-0.02677865170655261,0.31287563645332683,0.0013631486547584402,0.002861353960888424,0.0,-0.48768411977730836,-0.7060363914256056,-0.1448678288176486,greed,60.0,0,0.0,1.0,0.16752443122448218,0.16752443122448218
2024-02-01,2282.17529296875,2309.842529296875,2243.57177734375,2303.82470703125,8895583113,0.017482464990909562,0.009279857551232404,0.3174417760177789,0.0008474045407962325,0.002132664700081848,0.0,-0.7273173129018551,-0.689500001254609,-0.1448678288176486,greed,63.0,0,0.0,1.0,0.16746212050434423,0.16746212050434423
2024-02-02,2303.7060546875,2323.053466796875,2282.230224609375,2308.0380859375,7186143091,0.01064755152219895,0.0018271922941494475,0.3105525994523332,0.0003143293633227556,0.001211967973870916,0.0,-1.0764871251319459,-0.7144493288069232,-0.1448678288176486,greed,63.0,0,0.0,1.0,0.16060007548726607,0.16060007548726607
2024-02-03,2307.980224609375,2327.346923828125,2293.5380859375,2296.038330078125,4647754021,0.00878820341913096,-0.005212677612854426,0.24536265934457946,0.000214134012101229,0.00038321296169978303,0.0,-1.17147416937043,-0.9505363492821889,-0.1448678288176486,greed,60.0,0,0.0,1.0,0.1270754313818552,0.1270754313818552
2024-02-04,2296.116943359375,2309.01123046875,2272.304931640625,2289.546142578125,5438100035,0.009623806776714957,-0.002831565693074856,0.2143429059827891,0.00025679067093340905,0.0005728485522658963,0.0,-1.1287863623042378,-1.0628751723422771,-0.1448678288176486,greed,60.0,0,0.0,1.0,0.11198335637975203,0.11198335637975203
2024-02-05,2289.20556640625,2334.6767578125,2270.06787109375,2298.888916015625,7277068110,0.01685398018962651,0.0040723193113711,0.0908619515860365,0.000787572259366171,0.000787572259366171,0.0,-0.7594242182866965,-1.5100645785725195,-0.1448678288176486,greed,60.0,0,0.0,1.0,0.0538579658878315,0.0538579658878315
2024-02-06,2298.955078125,2389.826171875,2296.78857421875,2372.201904296875,9520885493,0.023847538751830023,0.03139267114716761,0.23405124793831028,0.0015767853590724441,0.002643080809362916,0.0,-0.4021498297865872,-0.9915009124013134,-0.1448678288176486,greed,64.0,0,0.0,1.0,0.12894939334507016,0.12894939334507016
2024-02-07,2372.2626953125,2442.63623046875,2353.7060546875,2423.7451171875,9660628536,0.022272861996168247,0.021495315634996227,0.25359069367804477,0.0013754268710722947,0.003790372753977034,0.0,-0.48259409431379197,-0.9207383143868483,-0.1448678288176486,greed,62.0,0,0.0,1.0,0.1379317778371065,0.1379317778371065
2024-02-08,2424.080078125,2459.556640625,2414.74951171875,2419.906494140625,9941841732,0.011041645915650287,-0.0015850123660973584,0.24107486988023652,0.0003380283180330972,0.0019351179742369503,0.0,-1.0563543369127126,-0.9660646875102763,-0.1448678288176486,greed,66.0,0,0.0,1.0,0.1260582578979434,0.1260582578979434
2024-02-09,2419.773681640625,2522.724609375,2419.36279296875,2487.515625,13634203177,0.025124667068940156,0.027555570800685655,0.2314697408411634,0.001750193568104653,0.0019135333174018336,0.0,-0.3369061867294351,-1.000849905787314,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.1282972039550518,0.1282972039550518
2024-02-10,2487.650390625,2516.7197265625,2475.857666015625,2501.228271484375,6474444159,0.009830880663935723,0.005497448377436639,0.22678963170253502,0.00026796020472627,0.001750193568104653,0.0,-1.118207742596815,-1.0177990396599867,-0.1448678288176486,greed,74.0,0,0.0,1.0,0.11831025618323537,0.11831025618323537
2024-02-11,2501.1298828125,2537.67919921875,2495.21435546875,2507.570556640625,7347245813,0.010134664141788916,0.00253245888425133,0.2015108049793668,0.0002847765171593661,0.0006082682323032457,0.0,-1.1026885966111069,-1.109346951382542,-0.1448678288176486,greed,71.0,0,0.0,1.0,0.10582273456057786,0.10582273456057786
2024-02-12,2507.578857421875,2663.8427734375,2473.81201171875,2658.115966796875,13022696866,0.044447202287862635,0.05830320998391219,0.39636452915669973,0.005477398161709573,0.005477398161709573,2.220446049250313e-16,0.6502088696771607,-0.40367925030017526,6.15262190625543,greed,70.0,0,0.0,1.0,0.22040586572228119,0.22040586572228119
2024-02-13,2659.586181640625,2686.455078125,2599.16943359375,2642.185302734375,18271237044,0.019836875498031425,-0.006011247747516866,0.41142664155596365,0.0010910181802023266,0.006800018418009708,0.0,-0.6070394076368191,-0.34913142846557865,-0.1448678288176486,extreme_greed,79.0,1,0.5,1.0,0.21563175852699754,0.21563175852699754
2024-02-14,2641.685302734375,2786.8935546875,2621.025390625,2777.90234375,21448973822,0.03685160214290943,0.050089749340529226,0.47244150002241636,0.0037652879978362893,0.0048630551466041635,0.0,0.2621784595586722,-0.12816457198043926,-0.1448678288176486,greed,74.0,0,0.0,1.0,0.2546465510826629,0.2546465510826629
2024-02-15,2777.601318359375,2865.845458984375,2764.010498046875,2824.37890625,23734481937,0.02172872580173347,0.016592393955267293,0.45411458511643416,0.0013090431770694793,0.007974096027616484,0.0,-0.5103919492110288,-0.1945359588463469,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.2379216554590838,0.2379216554590838
2024-02-16,2825.480712890625,2858.450439453125,2760.3310546875,2803.69140625,17057114638,0.02097703457593229,-0.0073515759483139004,0.4881132238651174,0.0012200387944183027,0.001407209103651443,0.0,-0.548793003645668,-0.07140902685156127,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.25454512922052486,0.25454512922052486
2024-02-17,2803.73583984375,2805.128662109375,2724.386962890625,2786.672607421875,17932379943,0.017539973544313796,-0.006088638007300581,0.39410646669213906,0.0008529887833971034,0.0023074802146184703,0.0,-0.7243794189715654,-0.4118568807508858,-0.1448678288176486,extreme_greed,76.0,1,0.5,1.0,0.20582322011822643,0.20582322011822643
2024-02-18,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,23355830478,0.02651255076674475,0.032594062949665735,0.3940122832813656,0.0019488951669954964,0.0035995794605936716,0.0,-0.26600447123909193,-0.41219796836027683,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.21026241702405518,0.21026241702405518
2024-02-19,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,15163110589,0.025307603179141037,0.02218239627841091,0.2805918523691059,0.0017757731482274178,0.005619016490128987,0.0,-0.32756067452341225,-0.8229529337864718,-0.1448678288176486,greed,75.0,0,0.0,1.0,0.15294972777412347,0.15294972777412347
2024-02-20,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,20341598470,0.030814120191423135,0.02347867967053285,0.29234559434561846,0.002632600726447079,0.003381630262812656,0.0,-0.04625360018775803,-0.7803864592954197,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.1615798572685208,0.1615798572685208
2024-02-21,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,18897136867,0.02890372745473373,-0.014421777074224512,0.3257030254873215,0.0023162912108237476,0.0027949605053371462,0.0,-0.14384832120496588,-0.6595816769020575,-0.1448678288176486,extreme_greed,78.0,1,0.5,1.0,0.17730337647102762,0.17730337647102762
2024-02-22,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,18058908246,0.024997253260277786,0.0002194296137367094,0.3067072238969325,0.0017324871933390412,0.0027650968880440895,0.0,-0.34341527508144215,-0.7283754538498729,-0.1448678288176486,greed,74.0,0,0.0,1.0,0.16585223857860515,0.16585223857860515
2024-02-23,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,12822717059,0.017259857758682443,-0.01674972883315023,0.30624075414421015,0.0008259616382028681,0.001747573027628768,0.0,-0.7386894723057205,-0.7300647858830059,-0.1448678288176486,extreme_greed,76.0,1,0.5,1.0,0.1617503059514463,0.1617503059514463
2024-02-24,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,10701688842,0.019406606201086928,0.023919725036211665,0.31328478225764667,0.001044202284114046,0.001069180497713071,0.0,-0.629020234506135,-0.7045546595246073,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.1663456942293668,0.1663456942293668
2024-02-25,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,14620450464,0.026191801910396138,0.03941858037918275,0.38923255612052543,0.0019020249404634348,0.004850563015277132,0.0,-0.28239031408216003,-0.42950787142541624,-0.1448678288176486,greed,74.0,0,0.0,1.0,0.2077121790154608,0.2077121790154608
2024-02-26,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,17504464351,0.030716125586936302,0.021075046883897868,0.3486176301861303,0.002615883036490059,0.004751863589205094,0.0,-0.0512597729513006,-0.5765958551668595,-0.1448678288176486,greed,72.0,0,0.0,1.0,0.1896668778865333,0.1896668778865333
2024-02-27,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,21090315368,0.022352717510295432,0.02040251443617926,0.3287807958617695,0.0013853072643465834,0.006254002120998711,0.0,-0.4785145788962271,-0.6484354534784829,-0.1448678288176486,extreme_greed,79.0,1,0.5,1.0,0.17556675668603247,0.17556675668603247
2024-02-28,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,32885894265,0.05102023322956785,0.04259461937803647,0.16925702939900372,0.007217226440857623,0.009129886044351389,0.0,0.986000096618729,-1.2261548171860588,-0.1448678288176486,extreme_greed,82.0,1,0.5,1.0,0.11013863131428578,0.11013863131428578
2024-02-29,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,28469171094,0.03787315022185826,-0.01301642330107799,0.3511333570737752,0.0039769333561820676,0.00893496630440533,0.0,0.31436547736708675,-0.5674850864769071,-0.1448678288176486,extreme_greed,80.0,1,0.5,1.0,0.19450325364781673,0.19450325364781673
2024-03-01,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,16880101987,0.019584479569314438,0.027487237303691882,0.32314986355664854,0.0010634315059807975,0.0039769333561820676,0.0,-0.6199333585904331,-0.6688280175492054,-0.1448678288176486,extreme_greed,80.0,1,0.5,1.0,0.17136717156298148,0.17136717156298148
2024-03-02,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,12024340617,0.01065637127322919,-0.0037929033703291183,0.3623704900970639,0.0003148503196986986,0.0012020566473817478,0.0,-1.0760365574948803,-0.5267895244044869,-0.1448678288176486,extreme_greed,80.0,1,0.5,1.0,0.18651343068514656,0.18651343068514656
2024-03-03,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,13643324467,0.020819623240890272,0.01994668020261981,0.3619355337979518,0.0012017971909726115,0.0012017971909726115,0.0,-0.5568345518746433,-0.5283647296665962,-0.1448678288176486,extreme_greed,83.0,1,0.5,1.0,0.19137757851942103,0.19137757851942103
2024-03-04,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,26772963830,0.033130108472658036,0.03916574587631505,0.34570810305810407,0.0030432047142374963,0.0059005370521503855,0.0,0.07206145924757892,-0.5871327814090416,-0.1448678288176486,extreme_greed,82.0,1,0.5,1.0,0.18941910576538104,0.18941910576538104
2024-03-05,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,47706899137,0.10313097002415807,-0.02100705041604603,0.387157033764016,0.029489245271322406,0.029489245271322406,2.220446049250313e-16,3.6481400439692666,-0.43702442824795934,6.15262190625543,extreme_greed,90.0,1,0.5,1.0,0.24514400189408703,0.24514400189408703
2024-03-06,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,34938642613,0.06472902823861933,0.07170276235487734,0.5768012928593628,0.011616722808263811,0.036360543260259774,0.0,1.6863304520978755,0.24977706299523367,-0.1448678288176486,greed,75.0,0,0.0,1.0,0.32076516054899107,0.32076516054899107
2024-03-07,3818.31103515625,3939.593994140625,3738.685302734375,3874.34765625,22457177587,0.03143556220313633,0.014329434214494483,0.5405330136273205,0.002739857123008741,0.013809613345086664,0.0,-0.014506484216921937,0.11843057046119039,-0.1448678288176486,extreme_greed,82.0,1,0.5,1.0,0.28598428791522845,0.28598428791522845
2024-03-08,3874.830810546875,3998.826416015625,3828.36328125,3892.06103515625,26135487051,0.026162579214061007,0.004561544550283379,0.5599708645517802,0.0018977830566611004,0.004524835267903646,0.0,-0.2838831908301841,0.1888252402770054,-0.1448678288176486,extreme_greed,81.0,1,0.5,1.0,0.2930667218829206,0.2930667218829206
2024-03-09,3892.119140625,3950.396484375,3880.658935546875,3915.4189453125,11926623780,0.01069658462222859,0.005983487605016488,0.5442869911341985,0.0003172310691800686,0.0018977830566611004,0.0,-1.0739822099770158,0.13202569515474077,-0.1448678288176486,extreme_greed,84.0,1,0.5,1.0,0.27749178787821355,0.27749178787821355
2024-03-10,3915.590576171875,3968.7236328125,3800.564453125,3881.193115234375,15783924355,0.02600126367592234,-0.008779723722582707,0.49813030755931,0.0018744521706493384,0.0018744521706493384,0.0,-0.2921241899912606,-0.035131904349158354,-0.1448678288176486,extreme_greed,79.0,1,0.5,1.0,0.2620657856176162,0.2620657856176162
2024-03-11,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,28806262507,0.05247006608195664,0.04662655990742743,0.3297802236277815,0.007633235733446425,0.007633235733446425,2.220446049250313e-16,1.0600665595156047,-0.6448160004912887,6.15262190625543,extreme_greed,82.0,1,0.5,1.0,0.19112514485486906,0.19112514485486906
2024-03-12,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,26917010932,0.03948399684367116,-0.02141871171114795,0.4063517771827957,0.004322427020447549,0.007858509367612466,0.0,0.3966575232056703,-0.36751017842603145,-0.1448678288176486,extreme_greed,81.0,1,0.5,1.0,0.22291788701323342,0.22291788701323342
2024-03-13,3980.26513671875,4083.00732421875,3936.627197265625,4006.45703125,22028114691,0.02192618375124675,0.0065568589305074676,0.40634096185627766,0.001332942916604753,0.004322427020447549,0.0,-0.5003045712990012,-0.3675493464051535,-0.1448678288176486,extreme_greed,81.0,1,0.5,1.0,0.21413357280376222,0.21413357280376222
2024-03-14,4005.7451171875,4011.102783203125,3721.78857421875,3883.140380859375,25434810823,0.044959128523380125,-0.031263114641918506,0.48388289481743607,0.005604298012520535,0.008580215731538797,0.0,0.6763612399082677,-0.08672927072425453,-0.1448678288176486,extreme_greed,88.0,1,0.5,1.0,0.2644210116704081,0.2644210116704081
2024-03-15,3882.85693359375,3928.775634765625,3571.774658203125,3735.22021484375,33505075433,0.057212618447647516,-0.038837426132550194,0.5537672796647203,0.009075469498028236,0.01345684365242483,0.0,1.302345576887283,0.16635880036571646,-0.1448678288176486,extreme_greed,83.0,1,0.5,1.0,0.3054899490561839,0.3054899490561839
2024-03-16,3736.10498046875,3780.89453125,3468.079345703125,3522.860107421875,20199855932,0.05186428068244948,-0.058533586440877035,0.380280048744241,0.007457996414960795,0.0155567985819126,0.0,1.0291192804950338,-0.4619296038086071,-0.1448678288176486,extreme_greed,81.0,1,0.5,1.0,0.21607216471334523,0.21607216471334523
2024-03-17,3523.02978515625,3676.263427734375,3414.17236328125,3642.4130859375,19938757095,0.04441855955092693,0.033373207497597146,0.5883743475346832,0.005470340929053194,0.010409206694829113,0.0,0.6487456208557413,0.29168917384512183,-0.1448678288176486,extreme_greed,79.0,1,0.5,1.0,0.31639645354280505,0.31639645354280505
2024-03-18,3642.298828125,3642.4970703125,3456.09130859375,3517.985107421875,21162220224,0.03154819105714128,-0.0347579846458721,0.5529261160678481,0.0027595252794786343,0.005470340929053194,0.0,-0.008752703136205664,0.16331250507859774,-0.1448678288176486,extreme_greed,77.0,1,0.5,1.0,0.2922371535624947,0.2922371535624947
2024-03-19,3518.34765625,3546.582275390625,3149.286865234375,3157.6181640625,34166976701,0.07135169490350234,-0.10807041521511272,0.8086738924920507,0.014115427644266267,0.021168335135898022,0.0,2.0246573799259635,1.089509559859798,-0.1448678288176486,extreme_greed,79.0,1,0.5,1.0,0.4400127936977765,0.4400127936977765
2024-03-20,3158.396728515625,3534.826416015625,3059.65478515625,3513.39306640625,36605316331,0.0866982763269324,0.1067642582840092,1.3299626861465645,0.02084041576362399,0.02181006354618685,0.0,2.8086560330945387,2.977370139231641,-0.1448678288176486,greed,74.0,0,0.0,1.0,0.7083304812367485,0.7083304812367485
2024-03-21,3514.017578125,3586.905029296875,3412.22265625,3492.9912109375,22213647922,0.02998352111448072,-0.005823806495559265,1.2654663058515607,0.00249258925259369,0.02527706571332441,0.0,-0.08868575753139467,2.74379486319797,-0.1448678288176486,extreme_greed,78.0,1,0.5,1.0,0.6477249134830207,0.6477249134830207
2024-03-22,3492.89794921875,3541.898193359375,3254.96923828125,3333.68798828125,20574952329,0.050735393273383514,-0.04667925447782236,1.253231285133859,0.007136865540256618,0.009429749411691689,0.0,0.9714487033243127,2.699485425546687,-0.1448678288176486,greed,75.0,0,0.0,1.0,0.6519833392036213,0.6519833392036213
2024-03-23,3335.592529296875,3433.758056640625,3273.115478515625,3336.593994140625,13242137554,0.028774705607071554,0.0008713292933912685,1.2482190799985315,0.0022956582210567414,0.007136865540256618,0.0,-0.15043955817204926,2.681333597604303,-0.1448678288176486,greed,73.0,0,0.0,1.0,0.6384968928028015,0.6384968928028015
2024-03-24,3336.666015625,3470.344482421875,3301.27734375,3454.636474609375,12156660941,0.029994666651829635,0.03476671005015742,0.9120794181828842,0.0024944426980216517,0.0034236057484379355,0.0,-0.0881163742903134,1.4639952921779313,-0.1448678288176486,greed,74.0,0,0.0,1.0,0.4710370424173569,0.4710370424173569
2024-03-25,3454.8857421875,3657.118896484375,3421.79052734375,3590.8837890625,18603921705,0.03994434100523243,0.03868111850586601,0.5512474785905886,0.004423804984757257,0.010478835467824623,0.0,0.42017476086923483,0.15723327690613353,-0.1448678288176486,greed,75.0,0,0.0,1.0,0.29559590979791056,0.29559590979791056
2024-03-26,3591.085205078125,3678.789794921875,3545.4287109375,3587.5048828125,18505553577,0.022175573156402176,-0.0009414108524901415,0.5466336375457569,0.0013634372639471563,0.005244638720825041,0.0,-0.48756421223389645,0.14052413461484836,-0.1448678288176486,extreme_greed,81.0,1,0.5,1.0,0.28440460535107953,0.28440460535107953
2024-03-27,3587.313720703125,3664.383056640625,3460.3935546875,3500.115234375,18753082145,0.034398740860649625,-0.024661050087006715,0.4229970025294858,0.003280730408746712,0.0037456249839760854,0.0,0.13687107750125369,-0.3072290729250305,-0.1448678288176486,extreme_greed,83.0,1,0.5,1.0,0.22869787169506772,0.22869787169506772
