timestamp,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime
2026-01-08 18:41:57.220888,0.0,0.08715272400407872,0.2668401865596576,neutral
2026-01-08 18:43:57.220888,0.14763991058133957,0.07357132928149165,0.2581007704157051,neutral
2026-01-08 18:45:57.220888,0.012631176711309228,0.0848852529237985,0.29229385824224363,neutral
2026-01-08 18:47:57.220888,-0.011176331605250195,0.08293222811971628,0.24975748763190808,neutral
2026-01-08 18:49:57.220888,-0.044634216730102025,0.08432157676154069,0.2577099910164407,neutral
2026-01-08 18:51:57.220888,0.17059689274614862,0.07494569658071906,0.25554151022708727,neutral
2026-01-08 18:53:57.220888,0.1453910302637068,0.09270525984993341,0.27222881842920355,neutral
